category,point,placement_type,placement_value,key,title,keywords,short,summary
node_chiron,node_south,sign,aquarius,node_south_aquarius,남노드 in 물병자리,습관|익숙함|반복|독립성,익숙한 패턴이 독립적이고 새로운 방식으로 드러납니다.,남노드가 물병자리에 있으면 익숙한 패턴은 독립적이고 새로운 방식으로 나타납니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,sign,pisces,node_south_pisces,남노드 in 물고기자리,습관|익숙함|반복|공감,익숙한 패턴이 유연하고 감응적인 방식으로 드러납니다.,남노드가 물고기자리에 있으면 익숙한 패턴은 유연하고 감응적인 방식으로 나타납니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,1,node_south_house_1,남노드 in 1하우스,습관|익숙함|반복|자기표현,익숙한 패턴이 자기표현과 존재감의 영역에서 드러납니다.,남노드가 1하우스에 있으면 익숙한 패턴은 자기표현과 존재감의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,2,node_south_house_2,남노드 in 2하우스,습관|익숙함|반복|가치,익숙한 패턴이 가치와 자원을 다루는 영역에서 드러납니다.,남노드가 2하우스에 있으면 익숙한 패턴은 가치와 자원을 다루는 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,3,node_south_house_3,남노드 in 3하우스,습관|익숙함|반복|소통,"익숙한 패턴이 소통과 학습, 일상의 영역에서 드러납니다.","남노드가 3하우스에 있으면 익숙한 패턴은 소통과 학습, 일상의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다."
node_chiron,node_south,house,4,node_south_house_4,남노드 in 4하우스,습관|익숙함|반복|가정,익숙한 패턴이 가정과 내적 기반의 영역에서 드러납니다.,남노드가 4하우스에 있으면 익숙한 패턴은 가정과 내적 기반의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,5,node_south_house_5,남노드 in 5하우스,습관|익숙함|반복|창조성,익숙한 패턴이 창조성과 즐거움의 영역에서 드러납니다.,남노드가 5하우스에 있으면 익숙한 패턴은 창조성과 즐거움의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,6,node_south_house_6,남노드 in 6하우스,습관|익숙함|반복|일상관리,익숙한 패턴이 일상 관리와 실무의 영역에서 드러납니다.,남노드가 6하우스에 있으면 익숙한 패턴은 일상 관리와 실무의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,7,node_south_house_7,남노드 in 7하우스,습관|익숙함|반복|관계,익숙한 패턴이 관계와 협력의 영역에서 드러납니다.,남노드가 7하우스에 있으면 익숙한 패턴은 관계와 협력의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,8,node_south_house_8,남노드 in 8하우스,습관|익숙함|반복|심층,익숙한 패턴이 깊은 교류와 변화의 영역에서 드러납니다.,남노드가 8하우스에 있으면 익숙한 패턴은 깊은 교류와 변화의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,9,node_south_house_9,남노드 in 9하우스,습관|익숙함|반복|확장,익숙한 패턴이 시야 확장과 배움의 영역에서 드러납니다.,남노드가 9하우스에 있으면 익숙한 패턴은 시야 확장과 배움의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,10,node_south_house_10,남노드 in 10하우스,습관|익숙함|반복|커리어,익숙한 패턴이 사회적 역할과 목표의 영역에서 드러납니다.,남노드가 10하우스에 있으면 익숙한 패턴은 사회적 역할과 목표의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,11,node_south_house_11,남노드 in 11하우스,습관|익숙함|반복|네트워크,익숙한 패턴이 네트워크와 미래 비전의 영역에서 드러납니다.,남노드가 11하우스에 있으면 익숙한 패턴은 네트워크와 미래 비전의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,node_south,house,12,node_south_house_12,남노드 in 12하우스,습관|익숙함|반복|내면,익숙한 패턴이 내면 정리와 회복의 영역에서 드러납니다.,남노드가 12하우스에 있으면 익숙한 패턴은 내면 정리와 회복의 영역에서 반복되거나 성장 과제로 떠오릅니다. 익숙해서 편하지만 여기에만 머물면 시야가 좁아질 수 있습니다.
node_chiron,chiron,sign,aries,chiron_aries,카이런 in 양자리,상처|치유|민감성|주도성,상처와 치유의 감각이 직설적이고 선도적인 방식으로 드러납니다.,카이런이 양자리에 있으면 상처와 치유의 감각은 직설적이고 선도적인 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,taurus,chiron_taurus,카이런 in 황소자리,상처|치유|민감성|안정,상처와 치유의 감각이 안정적이고 꾸준한 방식으로 드러납니다.,카이런이 황소자리에 있으면 상처와 치유의 감각은 안정적이고 꾸준한 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,gemini,chiron_gemini,카이런 in 쌍둥이자리,상처|치유|민감성|호기심,상처와 치유의 감각이 가볍고 유연한 방식으로 드러납니다.,카이런이 쌍둥이자리에 있으면 상처와 치유의 감각은 가볍고 유연한 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,cancer,chiron_cancer,카이런 in 게자리,상처|치유|민감성|보호,상처와 치유의 감각이 조심스럽고 보호적인 방식으로 드러납니다.,카이런이 게자리에 있으면 상처와 치유의 감각은 조심스럽고 보호적인 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,leo,chiron_leo,카이런 in 사자자리,상처|치유|민감성|표현,상처와 치유의 감각이 당당하고 표현적인 방식으로 드러납니다.,카이런이 사자자리에 있으면 상처와 치유의 감각은 당당하고 표현적인 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,virgo,chiron_virgo,카이런 in 처녀자리,상처|치유|민감성|정교함,상처와 치유의 감각이 세심하고 실용적인 방식으로 드러납니다.,카이런이 처녀자리에 있으면 상처와 치유의 감각은 세심하고 실용적인 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,libra,chiron_libra,카이런 in 천칭자리,상처|치유|민감성|균형,상처와 치유의 감각이 균형 있고 세련된 방식으로 드러납니다.,카이런이 천칭자리에 있으면 상처와 치유의 감각은 균형 있고 세련된 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,scorpio,chiron_scorpio,카이런 in 전갈자리,상처|치유|민감성|집중,상처와 치유의 감각이 깊고 강하게 몰입하는 방식으로 드러납니다.,카이런이 전갈자리에 있으면 상처와 치유의 감각은 깊고 강하게 몰입하는 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,sagittarius,chiron_sagittarius,카이런 in 사수자리,상처|치유|민감성|확장,상처와 치유의 감각이 넓고 개방적인 방식으로 드러납니다.,카이런이 사수자리에 있으면 상처와 치유의 감각은 넓고 개방적인 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,capricorn,chiron_capricorn,카이런 in 염소자리,상처|치유|민감성|책임감,상처와 치유의 감각이 현실적이고 구조적인 방식으로 드러납니다.,카이런이 염소자리에 있으면 상처와 치유의 감각은 현실적이고 구조적인 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,aquarius,chiron_aquarius,카이런 in 물병자리,상처|치유|민감성|독립성,상처와 치유의 감각이 독립적이고 새로운 방식으로 드러납니다.,카이런이 물병자리에 있으면 상처와 치유의 감각은 독립적이고 새로운 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,sign,pisces,chiron_pisces,카이런 in 물고기자리,상처|치유|민감성|공감,상처와 치유의 감각이 유연하고 감응적인 방식으로 드러납니다.,카이런이 물고기자리에 있으면 상처와 치유의 감각은 유연하고 감응적인 방식으로 나타납니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,1,chiron_house_1,카이런 in 1하우스,상처|치유|민감성|자기표현,상처와 치유의 감각이 자기표현과 존재감의 영역에서 드러납니다.,카이런이 1하우스에 있으면 상처와 치유의 감각은 자기표현과 존재감의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,2,chiron_house_2,카이런 in 2하우스,상처|치유|민감성|가치,상처와 치유의 감각이 가치와 자원을 다루는 영역에서 드러납니다.,카이런이 2하우스에 있으면 상처와 치유의 감각은 가치와 자원을 다루는 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,3,chiron_house_3,카이런 in 3하우스,상처|치유|민감성|소통,"상처와 치유의 감각이 소통과 학습, 일상의 영역에서 드러납니다.","카이런이 3하우스에 있으면 상처와 치유의 감각은 소통과 학습, 일상의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다."
node_chiron,chiron,house,4,chiron_house_4,카이런 in 4하우스,상처|치유|민감성|가정,상처와 치유의 감각이 가정과 내적 기반의 영역에서 드러납니다.,카이런이 4하우스에 있으면 상처와 치유의 감각은 가정과 내적 기반의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,5,chiron_house_5,카이런 in 5하우스,상처|치유|민감성|창조성,상처와 치유의 감각이 창조성과 즐거움의 영역에서 드러납니다.,카이런이 5하우스에 있으면 상처와 치유의 감각은 창조성과 즐거움의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,6,chiron_house_6,카이런 in 6하우스,상처|치유|민감성|일상관리,상처와 치유의 감각이 일상 관리와 실무의 영역에서 드러납니다.,카이런이 6하우스에 있으면 상처와 치유의 감각은 일상 관리와 실무의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,7,chiron_house_7,카이런 in 7하우스,상처|치유|민감성|관계,상처와 치유의 감각이 관계와 협력의 영역에서 드러납니다.,카이런이 7하우스에 있으면 상처와 치유의 감각은 관계와 협력의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,8,chiron_house_8,카이런 in 8하우스,상처|치유|민감성|심층,상처와 치유의 감각이 깊은 교류와 변화의 영역에서 드러납니다.,카이런이 8하우스에 있으면 상처와 치유의 감각은 깊은 교류와 변화의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,9,chiron_house_9,카이런 in 9하우스,상처|치유|민감성|확장,상처와 치유의 감각이 시야 확장과 배움의 영역에서 드러납니다.,카이런이 9하우스에 있으면 상처와 치유의 감각은 시야 확장과 배움의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,10,chiron_house_10,카이런 in 10하우스,상처|치유|민감성|커리어,상처와 치유의 감각이 사회적 역할과 목표의 영역에서 드러납니다.,카이런이 10하우스에 있으면 상처와 치유의 감각은 사회적 역할과 목표의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,11,chiron_house_11,카이런 in 11하우스,상처|치유|민감성|네트워크,상처와 치유의 감각이 네트워크와 미래 비전의 영역에서 드러납니다.,카이런이 11하우스에 있으면 상처와 치유의 감각은 네트워크와 미래 비전의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
node_chiron,chiron,house,12,chiron_house_12,카이런 in 12하우스,상처|치유|민감성|내면,상처와 치유의 감각이 내면 정리와 회복의 영역에서 드러납니다.,카이런이 12하우스에 있으면 상처와 치유의 감각은 내면 정리와 회복의 영역에서 반복되거나 성장 과제로 떠오릅니다. 이 민감함을 외면하지 않고 다루는 과정이 회복의 핵심이 됩니다.
